Location,Timestamp,Question6a,Question6b,Question7a,Question7b,Question8a,Question8b,Question9a,Question9b,Question10a,Question10b,Question11a,Question11b,Question12a,Question12b,Question13a,Question13b,Question14,Question15,Technical/Theorical mark,Pre/Exam mark,Coordinate,T1,T2,T1 Floating,T2 Floating,T1 Final,T2 Final,ABS1,ABS2,Category
Sydney,12/04/2019,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,5,0,6,7,"6,7",7.5,8.75,-0.828778645,-1.302281721,6.671221355,7.447718279,6.671221355,7.447718279,Social marketing
Sydney,12/04/2019,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,8,5,6,5,"6,5",7.5,6.25,-1.465969454,-0.72395348,6.034030546,5.52604652,6.034030546,5.52604652,Social marketing
Sydney,12/04/2019,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,5,10,4,3,"4,3",5,3.75,0.293603904,-1.585930569,5.293603904,2.164069431,5.293603904,2.164069431,IT Management
Sydney,12/04/2019,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,7,7,2,3,"2,3",2.5,3.75,-0.163644726,-1.558836663,2.336355274,2.191163337,2.336355274,2.191163337,Design Skills
Sydney,12/04/2019,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,10,5,4,4,"4,4",5,5,-1.434222877,-0.401151189,3.565777123,4.598848811,3.565777123,4.598848811,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2,1,6,"1,6",1.25,7.5,-0.176225934,0.538052078,1.073774066,8.038052078,1.073774066,8.038052078,software engineering
Sydney,12/04/2019,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,10,3,5,5,"5,5",6.25,6.25,-0.883649775,-1.20541448,5.366350225,5.04458552,5.366350225,5.04458552,Social marketing
Sydney,12/04/2019,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,2,9,5,5,"5,5",6.25,6.25,-0.290047093,1.525559422,5.959952907,7.775559422,5.959952907,7.775559422,Social marketing
Sydney,12/04/2019,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,6,3,2,"3,2",3.75,2.5,-0.490260548,1.471799031,3.259739452,3.971799031,3.259739452,3.971799031,Design Skills
Sydney,12/04/2019,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,7,3,7,6,"7,6",8.75,7.5,-0.794500809,-0.057757084,7.955499191,7.442242916,7.955499191,7.442242916,Social marketing
Sydney,12/04/2019,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,6,1,3,4,"3,4",3.75,5,-0.405302998,-0.186783477,3.344697002,4.813216523,3.344697002,4.813216523,Design Skills
Sydney,12/04/2019,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,10,3,3,"3,3",3.75,3.75,0.402556266,-0.191494076,4.152556266,3.558505924,4.152556266,3.558505924,Design Skills
Sydney,12/04/2019,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,10,10,4,4,"4,4",5,5,-1.302808666,0.953740463,3.697191334,5.953740463,3.697191334,5.953740463,software engineering
Sydney,12/04/2019,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,6,4,3,6,"3,6",3.75,7.5,-0.399425922,-0.929958288,3.350574078,6.570041712,3.350574078,6.570041712,software engineering
Sydney,12/04/2019,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,2,1,6,2,"6,2",7.5,2.5,0.153658437,1.225081799,7.653658437,3.725081799,7.653658437,3.725081799,IT Management
Sydney,12/04/2019,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,3,3,5,"3,5",3.75,6.25,1.543420309,-0.328528696,5.293420309,5.921471304,5.293420309,5.921471304,Social marketing
Sydney,12/04/2019,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,10,5,3,4,"3,4",3.75,5,-0.938988948,1.32212472,2.811011052,6.32212472,2.811011052,6.32212472,software engineering
Sydney,12/04/2019,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,6,8,4,6,"4,6",5,7.5,-1.555306565,-0.952537195,3.444693435,6.547462805,3.444693435,6.547462805,software engineering
Sydney,12/04/2019,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,4,3,5,5,"5,5",6.25,6.25,-0.818846653,-0.395773525,5.431153347,5.854226475,5.431153347,5.854226475,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,4,0,4,4,"4,4",5,5,0.467916967,-0.029021553,5.467916967,4.970978447,5.467916967,4.970978447,IT Management
Sydney,12/04/2019,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,6,5,5,"5,5",6.25,6.25,-0.54084657,1.557212824,5.70915343,7.807212824,5.70915343,7.807212824,Social marketing
Sydney,12/04/2019,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,7,5,4,5,"4,5",5,6.25,-0.734509249,-0.440800522,4.265490751,5.809199478,4.265490751,5.809199478,software engineering
Sydney,12/04/2019,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,3,7,5,5,"5,5",6.25,6.25,0.78999333,-1.139833318,7.03999333,5.110166682,7.03999333,5.110166682,Social marketing
Sydney,12/04/2019,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,7,10,6,5,"6,5",7.5,6.25,-1.04445122,1.559618352,6.45554878,7.809618352,6.45554878,7.809618352,Social marketing
Sydney,12/04/2019,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,2,10,5,4,"5,4",6.25,5,0.672394517,0.859538696,6.922394517,5.859538696,6.922394517,5.859538696,Social marketing
Sydney,12/04/2019,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,2,5,"2,5",2.5,6.25,-0.969224802,-1.543964826,1.530775198,4.706035174,1.530775198,4.706035174,Design Skills
Sydney,12/04/2019,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,10,6,5,4,"5,4",6.25,5,-1.311735875,-0.050895706,4.938264125,4.949104294,4.938264125,4.949104294,Design Skills
Sydney,12/04/2019,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,5,3,2,"3,2",3.75,2.5,0.370996541,1.000268477,4.120996541,3.500268477,4.120996541,3.500268477,Design Skills
Sydney,12/04/2019,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,9,8,4,5,"4,5",5,6.25,0.895232986,-0.032816626,5.895232986,6.217183374,5.895232986,6.217183374,Social marketing
Sydney,12/04/2019,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,5,0,6,5,"6,5",7.5,6.25,1.135240033,-0.058374992,8.635240033,6.191625008,8.635240033,6.191625008,Social marketing
Sydney,12/04/2019,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,7,8,4,4,"4,4",5,5,0.648904169,0.988710633,5.648904169,5.988710633,5.648904169,5.988710633,Social marketing
Sydney,12/04/2019,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,"1,3",1.25,3.75,0.104017889,-0.008885995,1.354017889,3.741114005,1.354017889,3.741114005,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,10,2,2,4,"2,4",2.5,5,-0.175895875,-1.443862753,2.324104125,3.556137247,2.324104125,3.556137247,Design Skills
Sydney,12/04/2019,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,7,4,6,"4,6",5,7.5,-0.340002224,0.777850529,4.659997776,8.277850529,4.659997776,8.277850529,software engineering
Sydney,12/04/2019,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,2,10,5,3,"5,3",6.25,3.75,-0.406190419,-1.550915034,5.843809581,2.199084966,5.843809581,2.199084966,IT Management
Sydney,12/04/2019,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5,2,"5,2",6.25,2.5,0.730641988,-0.754222612,6.980641988,1.745777388,6.980641988,1.745777388,IT Management
Sydney,12/04/2019,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,6,9,3,2,"3,2",3.75,2.5,-1.576990334,1.402174702,2.173009666,3.902174702,2.173009666,3.902174702,Design Skills
Sydney,12/04/2019,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,"3,2",3.75,2.5,-1.076784051,0.384798433,2.673215949,2.884798433,2.673215949,2.884798433,Design Skills
Sydney,12/04/2019,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,3,5,6,4,"6,4",7.5,5,1.122653702,0.506471866,8.622653702,5.506471866,8.622653702,5.506471866,Social marketing
Sydney,12/04/2019,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,10,4,4,"4,4",5,5,1.204217863,-0.164972482,6.204217863,4.835027518,6.204217863,4.835027518,IT Management
Sydney,12/04/2019,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,4,8,4,4,"4,4",5,5,-0.984922203,-1.123988326,4.015077797,3.876011674,4.015077797,3.876011674,Design Skills
Sydney,12/04/2019,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,6,2,4,4,"4,4",5,5,-1.298426777,-0.591936852,3.701573223,4.408063148,3.701573223,4.408063148,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,7,4,5,"4,5",5,6.25,-0.761079209,0.424221715,4.238920791,6.674221715,4.238920791,6.674221715,software engineering
Sydney,12/04/2019,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,7,4,5,"4,5",5,6.25,-0.412413819,0.662195141,4.587586181,6.912195141,4.587586181,6.912195141,software engineering
Sydney,12/04/2019,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6,6,3,2,"3,2",3.75,2.5,-1.526754662,0.296404546,2.223245338,2.796404546,2.223245338,2.796404546,Design Skills
Sydney,12/04/2019,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,9,10,4,5,"4,5",5,6.25,-0.487493677,0.411969881,4.512506323,6.661969881,4.512506323,6.661969881,software engineering
Sydney,12/04/2019,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,5,1,6,4,"6,4",7.5,5,-1.537835017,-0.660273094,5.962164983,4.339726906,5.962164983,4.339726906,IT Management
Sydney,12/04/2019,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,2,5,4,5,"4,5",5,6.25,-0.064291819,0.193616049,4.935708181,6.443616049,4.935708181,6.443616049,software engineering
Sydney,12/04/2019,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,3,5,5,6,"5,6",6.25,7.5,-0.08246109,-0.139842178,6.16753891,7.360157822,6.16753891,7.360157822,Social marketing
Sydney,12/04/2019,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,8,1,2,5,"2,5",2.5,6.25,0.995893476,-1.455385812,3.495893476,4.794614188,3.495893476,4.794614188,Design Skills
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,5,8,4,3,"4,3",5,3.75,1.098671189,1.391309288,6.098671189,5.141309288,6.098671189,5.141309288,Social marketing
Sydney,12/04/2019,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,2,3,4,3,"4,3",5,3.75,0.607881616,-0.791088011,5.607881616,2.958911989,5.607881616,2.958911989,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,7,9,4,4,"4,4",5,5,-1.239624161,0.45178647,3.760375839,5.45178647,3.760375839,5.45178647,software engineering
Sydney,12/04/2019,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,5,9,3,6,"3,6",3.75,7.5,0.429901665,-1.578376854,4.179901665,5.921623146,4.179901665,5.921623146,software engineering
Sydney,12/04/2019,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,6,0,6,5,"6,5",7.5,6.25,-1.568679972,-1.181662186,5.931320028,5.068337814,5.931320028,5.068337814,Social marketing
Sydney,12/04/2019,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,9,0,4,4,"4,4",5,5,-0.712233909,-1.174988245,4.287766091,3.825011755,4.287766091,3.825011755,Design Skills
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,3,1,4,3,"4,3",5,3.75,1.440568889,-0.823446882,6.440568889,2.926553118,6.440568889,2.926553118,IT Management
Sydney,12/04/2019,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,5,9,4,2,"4,2",5,2.5,1.041251212,0.167464513,6.041251212,2.667464513,6.041251212,2.667464513,IT Management
Sydney,12/04/2019,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,5,6,4,3,"4,3",5,3.75,-1.068332422,-0.64617073,3.931667578,3.10382927,3.931667578,3.10382927,Design Skills
Sydney,12/04/2019,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,9,3,5,"3,5",3.75,6.25,0.637795229,-0.539691461,4.387795229,5.710308539,4.387795229,5.710308539,software engineering
Sydney,12/04/2019,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,9,6,4,4,"4,4",5,5,-0.483275882,1.014629887,4.516724118,6.014629887,4.516724118,6.014629887,software engineering
Sydney,12/04/2019,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,3,4,6,1,"6,1",7.5,1.25,-0.345324433,-1.286624086,7.154675567,-0.036624086,7.154675567,0.036624086,IT Management
Sydney,12/04/2019,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,6,2,5,"2,5",2.5,6.25,-1.201580615,0.588192389,1.298419385,6.838192389,1.298419385,6.838192389,software engineering
Sydney,12/04/2019,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,3,8,3,3,"3,3",3.75,3.75,1.080696341,-1.367664595,4.830696341,2.382335405,4.830696341,2.382335405,Design Skills
Sydney,12/04/2019,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,2,7,5,6,"5,6",6.25,7.5,-0.206068099,0.814446986,6.043931901,8.314446986,6.043931901,8.314446986,Social marketing
Sydney,12/04/2019,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,5,2,4,5,"4,5",5,6.25,-0.099977151,0.623156153,4.900022849,6.873156153,4.900022849,6.873156153,software engineering
Sydney,12/04/2019,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,7,2,5,5,"5,5",6.25,6.25,0.770479703,1.48898743,7.020479703,7.73898743,7.020479703,7.73898743,Social marketing
Sydney,12/04/2019,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,3,9,5,4,"5,4",6.25,5,-0.885525346,1.560770911,5.364474654,6.560770911,5.364474654,6.560770911,Social marketing
Sydney,12/04/2019,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,4,4,3,3,"3,3",3.75,3.75,-1.152606653,0.42516474,2.597393347,4.17516474,2.597393347,4.17516474,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,8,3,5,"3,5",3.75,6.25,0.698565287,0.307122359,4.448565287,6.557122359,4.448565287,6.557122359,software engineering
Sydney,12/04/2019,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,5,2,2,5,"2,5",2.5,6.25,0.29647086,0.487530628,2.79647086,6.737530628,2.79647086,6.737530628,software engineering
Sydney,12/04/2019,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,7,3,5,5,"5,5",6.25,6.25,1.468793962,1.378328723,7.718793962,7.628328723,7.718793962,7.628328723,Social marketing
Sydney,12/04/2019,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,10,5,3,2,"3,2",3.75,2.5,1.223051337,-0.231131589,4.973051337,2.268868411,4.973051337,2.268868411,Design Skills
Sydney,12/04/2019,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,4,0,3,5,"3,5",3.75,6.25,0.395569977,-1.342313945,4.145569977,4.907686055,4.145569977,4.907686055,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,6,6,3,5,"3,5",3.75,6.25,1.161544223,-0.067836338,4.911544223,6.182163662,4.911544223,6.182163662,software engineering
Sydney,12/04/2019,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,8,4,5,"4,5",5,6.25,-1.350834275,0.04317537,3.649165725,6.29317537,3.649165725,6.29317537,software engineering
Sydney,12/04/2019,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,7,4,2,4,"2,4",2.5,5,-1.02754022,-1.341237333,1.47245978,3.658762667,1.47245978,3.658762667,Design Skills
Sydney,12/04/2019,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,3,4,5,"4,5",5,6.25,0.941860024,0.609499259,5.941860024,6.859499259,5.941860024,6.859499259,Social marketing
Sydney,12/04/2019,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,9,4,3,2,"3,2",3.75,2.5,-1.385370927,-0.933691493,2.364629073,1.566308507,2.364629073,1.566308507,Design Skills
Sydney,12/04/2019,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,7,10,5,3,"5,3",6.25,3.75,-0.402410325,-0.352682356,5.847589675,3.397317644,5.847589675,3.397317644,IT Management
Sydney,12/04/2019,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,6,3,3,6,"3,6",3.75,7.5,-1.2831545,-0.866782482,2.4668455,6.633217518,2.4668455,6.633217518,software engineering
Sydney,12/04/2019,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,8,0,1,6,"1,6",1.25,7.5,1.48169652,0.467488062,2.73169652,7.967488062,2.73169652,7.967488062,software engineering
Sydney,12/04/2019,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,8,9,5,3,"5,3",6.25,3.75,1.428571703,0.166788911,7.678571703,3.916788911,7.678571703,3.916788911,IT Management
Sydney,12/04/2019,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,8,3,2,"3,2",3.75,2.5,-1.568554227,0.642741956,2.181445773,3.142741956,2.181445773,3.142741956,Design Skills
Sydney,12/04/2019,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,4,9,8,4,"8,4",10,5,0.481696551,0.675971992,10.48169655,5.675971992,9.48169655,5.675971992,Social marketing
Sydney,12/04/2019,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,7,7,6,5,"6,5",7.5,6.25,0.102775533,-0.165799697,7.602775533,6.084200303,7.602775533,6.084200303,Social marketing
Sydney,12/04/2019,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,10,4,4,4,"4,4",5,5,-1.563212339,-0.095618953,3.436787661,4.904381047,3.436787661,4.904381047,Design Skills
Sydney,12/04/2019,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,10,2,2,4,"2,4",2.5,5,0.492093281,0.870560995,2.992093281,5.870560995,2.992093281,5.870560995,software engineering
Sydney,12/04/2019,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,6,2,4,4,"4,4",5,5,0.55282451,-1.110081131,5.55282451,3.889918869,5.55282451,3.889918869,IT Management
Sydney,12/04/2019,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,7,4,"7,4",8.75,5,-1.21759037,-0.785451794,7.53240963,4.214548206,7.53240963,4.214548206,IT Management
Sydney,12/04/2019,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,9,0,4,5,"4,5",5,6.25,-1.093808875,-1.116015478,3.906191125,5.133984522,3.906191125,5.133984522,software engineering
Sydney,12/04/2019,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,9,2,4,3,"4,3",5,3.75,0.118669693,-0.276303639,5.118669693,3.473696361,5.118669693,3.473696361,IT Management
Sydney,12/04/2019,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,4,4,3,4,"3,4",3.75,5,1.039321673,-0.260533068,4.789321673,4.739466932,4.789321673,4.739466932,Design Skills
Sydney,12/04/2019,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,6,8,5,7,"5,7",6.25,8.75,-0.501530546,0.169964005,5.748469454,8.919964005,5.748469454,8.919964005,Social marketing
Sydney,12/04/2019,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,10,4,3,5,"3,5",3.75,6.25,0.117780242,0.070374043,3.867780242,6.320374043,3.867780242,6.320374043,software engineering
Sydney,12/04/2019,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,2,5,"2,5",2.5,6.25,-0.2412803,-0.695107426,2.2587197,5.554892574,2.2587197,5.554892574,software engineering
Sydney,12/04/2019,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,2,8,6,5,"6,5",7.5,6.25,-0.554814464,0.756961129,6.945185536,7.006961129,6.945185536,7.006961129,Social marketing
Sydney,12/04/2019,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,8,4,5,4,"5,4",6.25,5,0.093582332,0.669370032,6.343582332,5.669370032,6.343582332,5.669370032,Social marketing
Sydney,12/04/2019,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,10,5,2,5,"2,5",2.5,6.25,1.45481159,-0.855972651,3.95481159,5.394027349,3.95481159,5.394027349,software engineering
Sydney,12/04/2019,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,5,7,6,3,"6,3",7.5,3.75,-0.501741288,-0.789222086,6.998258712,2.960777914,6.998258712,2.960777914,IT Management
Sydney,12/04/2019,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,4,0,4,4,"4,4",5,5,-1.560689204,-0.635045408,3.439310796,4.364954592,3.439310796,4.364954592,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,3,1,3,3,"3,3",3.75,3.75,-0.684420438,-1.382414272,3.065579562,2.367585728,3.065579562,2.367585728,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,9,9,3,3,"3,3",3.75,3.75,-0.506870483,0.095766506,3.243129517,3.845766506,3.243129517,3.845766506,Design Skills
Sydney,12/04/2019,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,7,4,3,"4,3",5,3.75,-0.140703848,1.034205779,4.859296152,4.784205779,4.859296152,4.784205779,Design Skills
Sydney,12/04/2019,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,9,3,4,"3,4",3.75,5,-0.82218659,0.079604908,2.92781341,5.079604908,2.92781341,5.079604908,software engineering
Sydney,12/04/2019,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,6,5,2,5,"2,5",2.5,6.25,-1.489787242,-0.797986967,1.010212758,5.452013033,1.010212758,5.452013033,software engineering
Sydney,12/04/2019,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,6,9,3,7,"3,7",3.75,8.75,-1.412724083,-0.670182225,2.337275917,8.079817775,2.337275917,8.079817775,software engineering
Sydney,12/04/2019,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,3,9,6,2,"6,2",7.5,2.5,-0.389088941,-1.599487957,7.110911059,0.900512043,7.110911059,0.900512043,IT Management
Sydney,12/04/2019,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,8,6,4,"6,4",7.5,5,-0.70767354,0.779596886,6.79232646,5.779596886,6.79232646,5.779596886,Social marketing
Sydney,12/04/2019,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,5,9,4,5,"4,5",5,6.25,-0.549238547,-1.017808153,4.450761453,5.232191847,4.450761453,5.232191847,software engineering
Sydney,12/04/2019,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,3,2,4,4,"4,4",5,5,0.46001054,0.88160327,5.46001054,5.88160327,5.46001054,5.88160327,Social marketing
Sydney,12/04/2019,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,6,0,5,4,"5,4",6.25,5,-0.077906158,1.480085581,6.172093842,6.480085581,6.172093842,6.480085581,Social marketing
Sydney,12/04/2019,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,6,7,6,4,"6,4",7.5,5,0.323996618,1.100742045,7.823996618,6.100742045,7.823996618,6.100742045,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,5,10,3,3,"3,3",3.75,3.75,0.865624078,1.44463752,4.615624078,5.19463752,4.615624078,5.19463752,software engineering
Sydney,12/04/2019,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,10,3,5,"3,5",3.75,6.25,-0.160141821,-0.626037448,3.589858179,5.623962552,3.589858179,5.623962552,software engineering
Sydney,12/04/2019,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,7,2,4,"2,4",2.5,5,-0.502944967,1.454253569,1.997055033,6.454253569,1.997055033,6.454253569,software engineering
Sydney,12/04/2019,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,7,10,4,3,"4,3",5,3.75,0.164828068,-0.313879071,5.164828068,3.436120929,5.164828068,3.436120929,IT Management
Sydney,12/04/2019,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,4,5,2,"5,2",6.25,2.5,-0.314303434,-0.704105731,5.935696566,1.795894269,5.935696566,1.795894269,IT Management
Sydney,12/04/2019,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,6,7,4,5,"4,5",5,6.25,-0.148127215,-1.060334429,4.851872785,5.189665571,4.851872785,5.189665571,software engineering
Sydney,12/04/2019,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,7,4,5,3,"5,3",6.25,3.75,-0.388929676,0.148287315,5.861070324,3.898287315,5.861070324,3.898287315,IT Management
Sydney,12/04/2019,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,4,10,3,6,"3,6",3.75,7.5,0.947936046,-1.273275044,4.697936046,6.226724956,4.697936046,6.226724956,software engineering
Sydney,12/04/2019,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,3,6,1,"6,1",7.5,1.25,1.029944586,-0.056035277,8.529944586,1.193964723,8.529944586,1.193964723,IT Management
Sydney,12/04/2019,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,10,5,4,"5,4",6.25,5,1.110171469,1.228945008,7.360171469,6.228945008,7.360171469,6.228945008,Social marketing
Sydney,12/04/2019,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,5,4,4,5,"4,5",5,6.25,0.872562576,0.481774401,5.872562576,6.731774401,5.872562576,6.731774401,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,10,4,2,"4,2",5,2.5,-0.051600414,0.810894408,4.948399586,3.310894408,4.948399586,3.310894408,Design Skills
Sydney,12/04/2019,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,10,10,4,4,"4,4",5,5,-0.367111694,-1.38323318,4.632888306,3.61676682,4.632888306,3.61676682,Design Skills
Sydney,12/04/2019,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,10,8,6,3,"6,3",7.5,3.75,-1.144886667,0.937285641,6.355113333,4.687285641,6.355113333,4.687285641,IT Management
Sydney,12/04/2019,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,3,4,7,3,"7,3",8.75,3.75,1.163146659,-0.115957479,9.913146659,3.634042521,9.913146659,3.634042521,IT Management
Sydney,12/04/2019,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,8,6,5,6,"5,6",6.25,7.5,-0.444792824,1.050294857,5.805207176,8.550294857,5.805207176,8.550294857,Social marketing
